date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:06:56	168473/168473	---MCZ	200	added ('OK')	text/html	etag:W/%22adde6b1d5a3845db98e08c152e379262%22	https://www.olv.vn/collections/olv-feminist-7/products/liv-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/liv-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:06:59	168091/168091	---MCZ	200	added ('OK')	text/html	etag:W/%22e64ae8bb429343ca85743c69dc70d1a5%22	https://www.olv.vn/products/powdered-snow-combined-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/products/powdered-snow-combined-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:07:08	127722/127722	---M--	200	added ('OK')	image/jpeg	etag:%221fa614abe51b62e5aa6d18a249d68709%22	http://product.hstatic.net/1000304367/product/olv2412211674_479b5cca963a45ef92cb30a18430396c_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/olv2412211674_479b5cca963a45ef92cb30a18430396c_1024x1024.jpg	(from https://www.olv.vn/collections/olv-feminist-7)
19:07:09	119103/119103	---M--	200	added ('OK')	image/jpeg	etag:%223c467c56e3888e7b823c767f9e5cd388%22	http://product.hstatic.net/1000304367/product/olv2412211686_d007c335387144c98caa5f000c4c1995_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/olv2412211686_d007c335387144c98caa5f000c4c1995_1024x1024.jpg	(from https://www.olv.vn/collections/olv-feminist-7)
19:07:13	85243/85243	---M--	200	added ('OK')	image/jpeg	etag:%226328fe8b5a9a38b19896bb0f2c08c15a%22	http://product.hstatic.net/1000304367/product/olv2412211610_edd001a7e9074fe5a3fd4442d76e167c_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/olv2412211610_edd001a7e9074fe5a3fd4442d76e167c_1024x1024.jpg	(from https://www.olv.vn/collections/olv-feminist-7)
19:07:13	168088/168088	---MCZ	200	added ('OK')	text/html	etag:W/%22602515258ff04e8d976d1f37b2c109cd%22	https://www.olv.vn/collections/olv-feminist-7/products/powdered-snow-combined-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/powdered-snow-combined-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:07:14	168974/168974	---MCZ	200	added ('OK')	text/html	etag:W/%221dbbc7de2c1f4a4e9875e34e5a5e13bf%22	https://www.olv.vn/products/steel-blue-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/products/steel-blue-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:07:16	168971/168971	---MCZ	200	added ('OK')	text/html	etag:W/%22cce2499f80dc4d30933b4248c05d0146%22	https://www.olv.vn/collections/olv-feminist-7/products/steel-blue-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/steel-blue-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:07:18	121104/121104	---M--	200	added ('OK')	image/jpeg	etag:%2291d25a015715142cf0b6daa0ecfe7420%22	http://product.hstatic.net/1000304367/product/olv2412211573_b940a49c86a04a36b15becda11464890_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/olv2412211573_b940a49c86a04a36b15becda11464890_1024x1024.jpg	(from https://www.olv.vn/collections/olv-feminist-7)
19:07:19	167686/167686	---MCZ	200	added ('OK')	text/html	etag:W/%22bf43ab8edf514ac79dec6a39e0d10d20%22	https://www.olv.vn/products/zenith-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/products/zenith-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:07:27	76311/76311	---M--	200	added ('OK')	image/jpeg	etag:%2233d907ed1df69fe8ac680e5bf31bd2ef%22	http://product.hstatic.net/1000304367/product/0a5a5880_aad26d7e375f4efeab9dd26d73855e78_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a5880_aad26d7e375f4efeab9dd26d73855e78_1024x1024.jpg	(from https://www.olv.vn/collections/olv-feminist-7)
19:07:31	167683/167683	---MCZ	200	added ('OK')	text/html	etag:W/%22967c43b2d63641aca909fa975f687530%22	https://www.olv.vn/collections/olv-feminist-7/products/zenith-dress	C:/website%20httrack/https___www.olv.vn_/www.olv.vn/collections/olv-feminist-7/products/zenith-dress.html	(from https://www.olv.vn/collections/olv-feminist-7)
19:07:31	94837/94837	---M--	200	added ('OK')	image/jpeg	etag:%22c2e9686e175be16406323b0a37a08092%22	http://product.hstatic.net/1000304367/product/0a5a5885_1dc071de35b44849acf3ebbe4a1bd462_1024x1024.jpg	C:/website%20httrack/https___www.olv.vn_/product.hstatic.net/1000304367/product/0a5a5885_1dc071de35b44849acf3ebbe4a1bd462_1024x1024.jpg	(from https://www.olv.vn/collections/olv-feminist-7)
